index,brand,model,Specification,Device,price,Rating,processor_brand,processor_tier,num_cores,num_threads,ram_memory,primary_storage_type,primary_storage_capacity,secondary_storage_type,secondary_storage_capacity,gpu_brand,gpu_type,is_touch_screen,display_size,resolution_width,resolution_height,os,year_of_warranty
857,dell,Dell Alienware X16 R1,13th Gen Core i9/ 32GB/ 1TB SSD/ Win 11/ 12GB Graph,Gaming Laptop,388490,82,intel,core i9,14,20,32,SSD,1024,No secondary storage,0,nvidia,dedicated,FALSE,16,3200,1800,windows,1
858,hp,HP 15s-fy5003TU,12th Gen Core i3/ 8GB/ 512GB SSD/ Win11 Home,Laptop,40100,54,intel,core i3,6,8,8,SSD,512,No secondary storage,0,intel,integrated,FALSE,15.6,1920,1080,windows,1
859,dell,Dell Alienware M18 R1,13th Gen Core i9/ 32GB/ 1TB SSD/ Win 11/ 12GB Graph,Gaming Laptop,368490,83,intel,core i9,14,20,32,SSD,1024,No secondary storage,0,nvidia,dedicated,FALSE,18,3200,1800,windows,1
860,acer,Acer One 11 Z8-284 UN.013SI.014, Intel Celeron N4500/ 8GB/ 256GB SSD/ Win11 Home,Laptop,36800,47,intel,celeron,2,2,8,SSD,256,No secondary storage,0,intel,integrated,FALSE,11.6,1366,768,windows,1
861,hp,HP 15-fc0030AU,AMD Ryzen 5 7520U/ 16GB/ 512GB SSD/ Win11 Home,Laptop,46490,54,amd,ryzen 5,4,8,16,SSD,512,No secondary storage,0,amd,integrated,FALSE,15.6,1920,1080,windows,1
862,acer,Acer 16 Predator Neo NH.QLTSI.001,13th Gen Core i5/ 16GB/ 512GB SSD/ Win11/ 6GB Graph,Laptop,104999,65,intel,core i5,14,20,16,SSD,512,No secondary storage,0,nvidia,dedicated,FALSE,16,2560,1600,windows,1
863,hp,HP 15-fd0018TU,13th Gen Core i3/ 8GB/ 512GB SSD/ Win11 Home,Laptop,47650,51,intel,core i3,6,8,8,SSD,512,No secondary storage,0,intel,integrated,FALSE,15.6,1920,1080,windows,1
864,acer,Acer Predator Helios Neo 16 NH.QLTSI.002,13th Gen Core i7/ 16GB/ 512GB SSD/ Win11/ 6GB Graph,Laptop,114990,66,intel,core i7,16,24,16,SSD,512,No secondary storage,0,nvidia,dedicated,FALSE,16,2560,1600,windows,1
865,hp,HP 15-fd0006TU,13th Gen Core i3/ 8GB/ 512GB SSD/ Win11 Home,Laptop,46990,51,intel,core i3,6,8,8,SSD,512,No secondary storage,0,intel,integrated,FALSE,15.6,1920,1080,windows,1
866,hp,HP 15-fd0011TU,13th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home,Laptop,60490,54,intel,core i5,10,12,8,SSD,512,No secondary storage,0,intel,integrated,FALSE,15.6,1920,1080,windows,1
867,hp,HP Victus 15-fb0122AX,AMD Ryzen 5 5600H/ 8GB/ 512GB SSD/ Win11/ 4GB Graph,Gaming Laptop,49990,67,amd,ryzen 5,6,12,8,SSD,512,No secondary storage,0,nvidia,dedicated,FALSE,15.6,1920,1080,windows,1
868,hp,HP 15-fd0012TU,13th Gen Core i5/ 8GB/ 1TB SSD/ Win11 Home,Laptop,65590,56,intel,core i5,10,12,8,SSD,1024,No secondary storage,0,intel,integrated,FALSE,15.6,1920,1080,windows,1
869,realme,Realme Book Prime CloudPro002,11th Gen Core i5/ 8GB/ 512GB SSD/ Win11,Laptop,42990,62,intel,core i5,4,8,8,SSD,512,No secondary storage,0,intel,integrated,FALSE,14,2160,1440,windows,1
870,hp,nan,11th Gen Core i5/ 8GB/ 512GB SSD/ Win11,Laptop,71000,67,intel,core i5,4,8,8,SSD,512,No secondary storage,0,intel,integrated,FALSE,14,1366,768,windows,1
871,asus,Asus VivoBook 15 X515MA-BR024WS,Celeron N4020/ 8GB/ 512GB SSD/ Win11 Home,Laptop,30927,45,intel,celeron,2,2,8,SSD,512,No secondary storage,0,intel,integrated,FALSE,15.6,1366,768,windows,1
872,dell,Dell Vostro 15 3510 2023,11th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home,Laptop,47990,63,intel,core i5,4,8,8,SSD,512,No secondary storage,0,intel,integrated,FALSE,15.6,1920,1080,windows,1
873,asus,Asus Vivobook 15 2023 X1504VA-NJ321WS,13th Gen Core i3/ 8GB/ 512GB SSD/ Win11,Laptop,46288,56,intel,core i3,6,8,8,SSD,512,No secondary storage,0,intel,integrated,FALSE,15.6,1920,1080,windows,1
874,asus,Asus Vivobook Pro 16 OLED 2023 K6602VU-LZ542WS,13th Gen Core i5/ 16GB/ 512GB SSD/ Win11/ 6GB Graph,Laptop,124990,78,intel,core i5,12,16,16,SSD,512,No secondary storage,0,nvidia,dedicated,FALSE,16,3200,2000,windows,1
875,dell,Dell Vostro 3420,11th Gen Core i5/ 16GB/ 512GB SSD/ Win11,Laptop,51990,63,intel,core i5,4,8,16,SSD,512,No secondary storage,0,intel,integrated,FALSE,14,1920,1080,windows,1
876,asus,Asus Vivobook Go 15 OLED 2023 E1504FA-LK545WS,Ryzen 5 7520U / 16GB/ 512GB SSD/ Win11 Home,Laptop,58990,60,amd,ryzen 5,4,8,16,SSD,512,No secondary storage,0,amd,integrated,FALSE,15.6,1920,1080,windows,1
877,dell,Dell Vostro 3425,AMD Ryzen 5-5500U/ 8GB/ 512GB SSD/ Win11 Home,Laptop,38490,59,amd,ryzen 5,6,12,8,SSD,512,No secondary storage,0,amd,integrated,FALSE,14,1920,1080,windows,1
878,acer,Acer Aspire 5 A515-56G,11th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home/ 2GB Graph,Laptop,44994,64,intel,core i5,4,8,8,SSD,512,No secondary storage,0,nvidia,dedicated,FALSE,15.6,1920,1080,windows,1
879,acer,Acer Nitro 5 AN515-46,Ryzen 5 6600H/ 16GB/ 1TB SSD/ Win11 Home/ 4GB Graph,Gaming Laptop,88990,65,amd,ryzen 5,6,12,16,SSD,1024,No secondary storage,0,nvidia,dedicated,FALSE,15.6,2560,1440,windows,1
880,msi,MSI Thin GF63 12VF-268IN,12th Gen Core i5/ 16GB/ 1TB 256GB SSD/ Win11/ 8GB Graph,Laptop,96990,77,intel,core i5,8,12,16,HDD,1024,SSD,256,nvidia,dedicated,FALSE,15.6,1920,1080,windows,No information
881,asus,nan,11th Gen Core i3/ 8GB/ 512GB SSD/ Win11 Home,Laptop,31990,59,intel,core i3,2,4,8,SSD,512,No secondary storage,0,intel,integrated,FALSE,14,1920,1080,windows,1
882,asus,Asus Zenbook 14 Flip OLED 2023 UP3404VA-KN742WS,13th Gen Core i7/ 16GB/ 512GB SSD/ Win11 Home,Laptop,132000,73,intel,core i7,12,16,16,SSD,512,No secondary storage,0,intel,integrated,TRUE,14,2880,1800,windows,1
883,asus,Asus Zenbook 14 OLED 2023 UX3402VA-KN741WS,13th Gen Core i7/ 16GB/ 512GB SSD/ Win11 Home,Laptop,115990,73,intel,core i7,12,16,16,SSD,512,No secondary storage,0,intel,integrated,FALSE,14,2880,1800,windows,1
884,asus,Asus Vivobook 14X OLED 2023 K3405VFB-KM541WS,13th Gen Core i5/ 16GB/ 512GB SSD/ Win11/4 GB Graphics,Laptop,89990,70,intel,core i5,12,16,16,SSD,512,No secondary storage,0,nvidia,dedicated,FALSE,14,2880,1800,windows,1
885,hp,HP Victus 15-fa1066TX,13th Gen Core i7/ 16GB/ 512GB SSD/ Win11 Home/ 6GB Graph,Gaming Laptop,109990,71,intel,core i7,14,20,16,SSD,512,No secondary storage,0,nvidia,dedicated,FALSE,15.6,1920,1080,windows,1
886,msi,MSI Summit E13 Flip Evo A11MT-213IN,11th Gen Core i7/ 16GB/ 512GB SSD/ Win10,Laptop,81990,65,intel,core i7,4,8,16,SSD,512,No secondary storage,0,intel,integrated,TRUE,13.4,1920,1200,windows,2
887,hp,HP Pavilion 15-eg2017TU,12th Gen Core i3/ 8GB/ 512GB SSD/ Win11 Home,Laptop,52590,60,intel,core i3,6,8,8,SSD,512,No secondary storage,0,intel,integrated,FALSE,15.6,1920,1080,windows,1
888,asus,Asus Zenbook 14 OLED 2023 UX3402VA-KN541WS,13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home,Laptop,91240,75,intel,core i5,12,16,16,SSD,512,No secondary storage,0,intel,integrated,TRUE,14,2880,1800,windows,1
889,asus,Asus Vivobook 16 2023 X1605VAB-MB544WS,13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home,Laptop,62990,59,intel,core i5,10,12,16,SSD,512,No secondary storage,0,intel,integrated,FALSE,16,1920,1200,windows,1
890,msi,MSI Summit E13 Flip Evo A11MT-214IN,11th Gen Core i5/ 16GB/ 512GB SSD/ Win10,Laptop,69990,70,intel,core i5,4,8,16,SSD,512,No secondary storage,0,intel,integrated,TRUE,13.4,1920,1200,windows,2
891,hp,HP Victus 16-d0333TX,11th Gen Core i5/ 16GB/ 512GB SSD/ Win11/ 4GB Graph,Gaming Laptop,64500,75,intel,core i5,6,12,16,SSD,512,No secondary storage,0,nvidia,dedicated,FALSE,16.1,1920,1080,windows,1
892,asus,Asus Vivobook Flip 14 2023 TP3402VAB-LZ542WS,13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home,Laptop,71938,64,intel,core i5,10,12,16,SSD,512,No secondary storage,0,intel,integrated,TRUE,14,1920,1200,windows,1
893,hp,HP Victus 15-fb0121AX,AMD Ryzen 5 5600H/ 8GB/ 512GB SSD/ Win11/ 4GB Graph,Gaming Laptop,51990,67,amd,ryzen 5,6,12,8,SSD,512,No secondary storage,0,nvidia,dedicated,FALSE,15.6,1920,1080,windows,1
894,hp,HP 15s-fq2738TU,11th Gen Core i3/ 8GB/ 512GB SSD/ Win 11 Home,Laptop,33989,56,intel,core i3,2,4,8,SSD,512,No secondary storage,0,intel,integrated,FALSE,15.6,1366,768,windows,1
895,asus,Asus Vivobook 15 X1502ZA-EJ953WS,12th Gen Core i3/ 8GB/ 512GB SSD/ Win11,Laptop,39790,52,intel,core i3,6,8,8,SSD,512,No secondary storage,0,intel,integrated,FALSE,15.6,1920,1080,windows,1
896,hp,HP Omen 16-n0123AX,AMD Ryzen 7 6800H/ 16GB/ 1TB SSD/ Win11/ 8GB Graph,Gaming Laptop,119990,77,amd,ryzen 7,8,16,16,SSD,1024,No secondary storage,0,nvidia,dedicated,FALSE,16.1,2560,1440,windows,1
897,msi,MSI Raider GE68HX 13VG-027IN,13th Gen Core i9/ 32GB/ 2TB SSD/ Win11 Home/ 8GB Graph,Gaming Laptop,260990,89,intel,core i9,24,24,32,SSD,2048,No secondary storage,0,nvidia,dedicated,FALSE,16,2560,1600,windows,2
898,asus,Asus Vivobook Go 14 E1404GA-NK322WS,Intel Core i3-N305/ 8GB/ 512GB SSD/ Win11 Home,Laptop,38980,48,intel,core i3,8,8,8,SSD,512,No secondary storage,0,intel,integrated,FALSE,14,1920,1080,windows,1
899,asus,Asus Vivobook 15 2023 X1504VA-NJ523WS,13th Gen Core i5/ 8GB/ 512GB SSD/ Win11,Laptop,55990,59,intel,core i5,10,12,8,SSD,512,No secondary storage,0,intel,integrated,FALSE,15.6,1920,1080,windows,1
900,msi,MSI Thin GF63 12UCX-265IN,12th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home/ 4GB Graph,Gaming Laptop,65190,65,intel,core i5,8,12,16,SSD,512,No secondary storage,0,nvidia,dedicated,FALSE,15.6,1920,1080,windows,2
901,msi,MSI GF63 Thin 11UC-1295IN,11th Gen Core i5/ 16GB/ 1TB 256GB SSD/ Win11 Home/ 4GB Graph,Gaming Laptop,72990,71,intel,core i5,6,12,16,HDD,1024,SSD,256,nvidia,dedicated,FALSE,15.6,1920,1080,windows,No information
902,acer,Acer Nitro 5 AN515-47 2023,AMD Ryzen 5 7535HS/ 16GB/ 512GB SSD/ Win11/ 4GB Graph,Gaming Laptop,68990,73,amd,ryzen 5,6,12,16,SSD,512,No secondary storage,0,nvidia,dedicated,FALSE,15.6,1920,1080,windows,1
903,acer,Acer Predator Helios 16 PH16-71,13th Gen Core i7/ 32GB/ 1TB SSD/ Win11/ 8GB Graph,Laptop,200090,74,intel,core i7,16,24,32,SSD,1024,No secondary storage,0,nvidia,dedicated,FALSE,16,2560,1600,windows,1
904,acer,Acer Nitro 5 AN515-47,AMD Ryzen 7 7735HS/ 16GB/ 512GB SSD/ Win11 Home/ 4GB Graph,Gaming Laptop,77890,72,amd,ryzen 7,8,16,16,SSD,512,No secondary storage,0,nvidia,dedicated,FALSE,15.6,1920,1080,windows,1
905,msi,MSI Stealth 16 Studio A13VF-023IN,13th Gen Core i7/ 32GB/ 1TB SSD/ Win11 Home/ 8GB Graph,Gaming Laptop,219990,84,intel,core i7,14,20,32,SSD,1024,No secondary storage,0,nvidia,dedicated,FALSE,15.6,2560,1600,windows,2
906,lenovo,Lenovo ThinkPad P14s 21AKS02800,12th Gen Core i7/ 16GB/ 512GB SSD/ Win11 Pro/ 4GB Graphics,Laptop,123271,78,intel,core i7,12,16,16,SSD,512,No secondary storage,0,nvidia,dedicated,FALSE,14,1920,1080,windows,3
907,asus,Asus Vivobook 15X OLED 2023 K3504VA-LK552WS,13th Gen Core i5/ 16GB/ 1TB SSD/ Win11 Home,Laptop,70990,63,intel,core i5,12,16,16,SSD,1024,No secondary storage,0,intel,integrated,FALSE,15.6,1920,1080,windows,1
908,msi,MSI Raider GE68HX 13VG-026IN,13th Gen Core i7/ 32GB/ 2TB SSD/ Win11 Home/ 8GB Graph,Gaming Laptop,215990,87,intel,core i7,16,24,32,SSD,2048,No secondary storage,0,nvidia,dedicated,FALSE,16,2560,1600,windows,2
909,msi,MSI Stealth 14 Studio A13VF-037IN,13th Gen Core i7/ 16GB/ 1TB SSD/ Win11 Home/ 8GB Graph,Gaming Laptop,171990,80,intel,core i7,14,20,16,SSD,1024,No secondary storage,0,nvidia,dedicated,FALSE,15.6,2560,1600,windows,2
910,msi,MSI GF63 Thin 11UC-1297IN,11th Gen Core i5/ 8GB/ 1TB 256GB SSD/ Win11 Home/ 4GB Graph,Gaming Laptop,69990,70,intel,core i5,6,12,8,HDD,1024,SSD,256,nvidia,dedicated,FALSE,15.6,1920,1080,windows,No information
911,asus,Asus Vivobook 15X 2023 K3504VAB-NJ541WS,13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home,Laptop,62500,56,intel,core i5,10,12,16,SSD,512,No secondary storage,0,intel,integrated,FALSE,15.6,1920,1080,windows,1
912,asus,Asus Vivobook 16 2023 X1605VA-MB541WS,13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home,Laptop,68800,62,intel,core i5,12,16,16,SSD,512,No secondary storage,0,intel,integrated,FALSE,16,1920,1200,windows,1
913,hp,HP Spectre x360 2023 13.5-ef2034TU,13th Gen Core i7/ 32GB/ 1TB SSD/ Win11 Home,Laptop,143824,75,intel,core i7,10,12,32,SSD,1024,No secondary storage,0,intel,integrated,TRUE,13.5,3000,2000,windows,1
914,asus,Asus Vivobook S15 OLED 2023 K5504VA-LK542WS,13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home,Laptop,85990,60,intel,core i5,12,16,16,SSD,512,No secondary storage,0,intel,integrated,FALSE,15.6,1920,1080,windows,1
915,asus,Asus VivoBook 14 2023 X1404VA-NK321WS,13th Gen Core i3/ 8GB/ 512GB SSD/ Win11 Home,Laptop,45990,57,intel,core i3,6,8,8,SSD,512,No secondary storage,0,intel,integrated,FALSE,14,1920,1080,windows,1
916,asus,Asus VivoBook 14 2023 X1404VA-NK522WS,13th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home,Laptop,59990,56,intel,core i5,10,12,8,SSD,512,No secondary storage,0,intel,integrated,FALSE,14,1920,1080,windows,1
917,asus,Asus Zenbook 14 Flip OLED 2023 UP3404VA-KN542WS,13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home,Laptop,104990,71,intel,core i5,12,16,16,SSD,512,No secondary storage,0,intel,integrated,TRUE,14,2880,1800,windows,1
918,asus,Asus Vivobook 15X OLED 2023 K3504VA-LK542WS,13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home,Laptop,68390,64,intel,core i5,12,16,16,SSD,512,No secondary storage,0,intel,integrated,FALSE,15.6,1920,1080,windows,1
919,asus,Asus Zenbook S13 OLED 2023 UX5304VA-NQ542WS,13th Gen Core i5/ 16GB/ 512GB SSD/ Win11,Laptop,97990,64,intel,core i5,10,12,16,SSD,512,No secondary storage,0,intel,integrated,FALSE,13.3,2880,1800,windows,1
920,asus,Asus Zenbook 14 OLED 2023 UX3402VA-KM541WS,13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home,Laptop,92990,70,intel,core i5,12,16,16,SSD,512,No secondary storage,0,intel,integrated,FALSE,14,2880,1800,windows,1
921,asus,Asus Vivobook 15 2023 X1502VA-NJ541WS,13th Gen Core i5/ 16GB/ 512GB SSD/ Win11,Laptop,64990,62,intel,core i5,12,16,16,SSD,512,No secondary storage,0,intel,integrated,FALSE,15.6,1920,1080,windows,1
922,asus,Asus Vivobook 15 OLED 2023 X1505VA-LK542WS,13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home,Laptop,74990,60,intel,core i5,12,16,16,SSD,512,No secondary storage,0,intel,integrated,FALSE,15.6,1920,1080,windows,1
923,asus,Asus Vivobook Go 15 OLED 2023 E1504GA-LK322WS,Intel Core i3-N305/ 8GB/ 512GB SSD/ Win11 Home,Laptop,43990,53,intel,core i3,8,8,8,SSD,512,No secondary storage,0,intel,integrated,FALSE,15.6,1920,1080,windows,1
924,dell,Dell Inspiron 3525 D560771WIN9S,AMD Ryzen 5 5625U/ 8GB/ 512GB SSD/ Win11,Laptop,44990,62,amd,ryzen 5,6,12,8,SSD,512,No secondary storage,0,amd,integrated,FALSE,15.6,1920,1080,windows,1
925,asus,Asus VivoBook 14 2023 X1404VA-NK541WS,13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home,Laptop,63990,58,intel,core i5,10,12,16,SSD,512,No secondary storage,0,intel,integrated,FALSE,14,1920,1080,windows,1
926,asus,Asus Vivobook Go 15 2023 E1504GA-NJ322WS,Intel Core i3-N305/ 8GB/ 512GB SSD/ Win11 Home,Laptop,39242,51,intel,core i3,8,8,8,SSD,512,No secondary storage,0,intel,integrated,FALSE,15.6,1920,1080,windows,1
927,asus,Asus Zenbook 14 Flip OLED 2023 UP3404VA-KN753WS,13th Gen Core i7/ 16GB/ 1TB SSD/ Win11 Home,Laptop,129990,74,intel,core i7,12,16,16,SSD,1024,No secondary storage,0,intel,integrated,TRUE,14,2880,1800,windows,1
928,asus,Asus Vivobook S14 Flip 2022 TN3402QA-LZ520WS,AMD Ryzen 5-5600H/ 8GB/ 512GB SSD/Win11,Laptop,58990,62,amd,ryzen 5,6,12,8,SSD,512,No secondary storage,0,amd,integrated,TRUE,14,1920,1200,windows,1
929,lenovo,Lenovo V15 82QYA00MIN,Celeron N4020/ 8GB/ 256GB SSD/ Win11 Home,Laptop,22239,47,intel,celeron,2,2,8,SSD,256,No secondary storage,0,intel,integrated,FALSE,15.6,1920,1080,windows,1
930,hp,HP 255 G9 7B1L8PA,AMD Ryzen 5 5625U/ 8GB/ 512 GB SSD/ Win11 Home,Laptop,37490,64,amd,ryzen 5,6,12,8,SSD,512,No secondary storage,0,amd,integrated,FALSE,15.6,1366,768,windows,1
931,dell,Dell Vostro 3420 D552317WIN9B,12th Gen Core i5/ 8GB/ 512GB SSD/ Win11,Laptop,55900,59,intel,core i5,10,12,8,SSD,512,No secondary storage,0,intel,integrated,FALSE,15.6,1920,1080,windows,1
932,msi,MSI Bravo 15 B5ED-035IN,AMD Ryzen 7 / 16GB/ 512GB SSD/ Win11 Home/ 4GB Graph,Gaming Laptop,61990,72,amd,ryzen 7,8,16,16,SSD,512,No secondary storage,0,amd,dedicated,FALSE,15.6,1920,1080,windows,1
933,hp,HP Spectre x360 16-f2002TU,13th Gen Core i7/ 16GB/ 1TB SSD/ Win11 Home,Laptop,145899,79,intel,core i7,14,20,16,SSD,1024,No secondary storage,0,intel,integrated,TRUE,16,3072,1920,windows,1
934,hp,HP Spectre x360 2023 13.5-ef2033TU,13th Gen Core i7/ 16GB/ 1TB SSD/ Win11 Home,Laptop,138511,72,intel,core i7,10,12,16,SSD,1024,No secondary storage,0,intel,integrated,TRUE,13.5,3000,2000,windows,1
935,lenovo,Lenovo V15 G2 IJL 82QYA00HIN,Celeron N4500/ 8GB/ 256GB SSD/ DOS,Laptop,21990,43,intel,celeron,2,2,8,SSD,256,No secondary storage,0,intel,integrated,FALSE,15.6,1920,1080,dos,1
936,honor,Honor MagicBook 15 BMH-WFQ9HN,AMD Ryzen 5 5500U/ 16GB/ 512GB SSD/ Win11,Laptop,43990,59,amd,ryzen 5,6,12,16,SSD,512,No secondary storage,0,amd,integrated,FALSE,15.6,1920,1080,windows,1
937,acer,Acer Aspire 7 A715-75G,10th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home/ 4GB Graph,Gaming Laptop,45990,59,intel,core i5,4,8,8,SSD,512,No secondary storage,0,nvidia,dedicated,FALSE,15.6,1920,1080,windows,1
938,acer,Acer Aspire 3 15 A315-510P,Intel Core i3 N305/ 8GB/ 512GB SSD/ Win11 Home,Laptop,32990,50,intel,core i3,8,8,8,SSD,512,No secondary storage,0,intel,integrated,FALSE,15.6,1920,1080,windows,1
939,acer,Acer Aspire 3 14 A314-36M,Intel Core i3 N305/ 8GB/ 512GB SSD/ Win11 Home,Laptop,32090,44,intel,core i3,8,8,8,SSD,512,No secondary storage,0,intel,integrated,FALSE,14,1920,1080,windows,1
940,acer,Acer Predator Helios 16 NH.QJRSI.003,13th Gen Core i9/ 16GB/ 1TB SSD/ Win11/ 8GB Graph,Laptop,184999,71,intel,core i9,24,32,16,SSD,1024,No secondary storage,0,nvidia,dedicated,FALSE,16,2560,1600,windows,1
941,acer,Acer Predator Helios 16,13th Gen Core i9/ 32GB/ 1TB SSD/ Win11/ 12GB Graph,Laptop,249990,77,intel,core i9,24,32,32,SSD,1024,No secondary storage,0,nvidia,dedicated,FALSE,16,2560,1600,windows,1
942,lenovo,Lenovo V14-IGL 82C40185PB,Celeron N4020/ 4GB/ 256GB SSD/ DOS,Laptop,21990,45,intel,celeron,2,2,4,SSD,256,No secondary storage,0,intel,integrated,FALSE,14,1920,1080,dos,1
943,lenovo,Lenovo V14 82KAA04QIH,11th Gen Core i5/ 8GB/ 512GB SSD/ DOS,Laptop,45990,58,intel,core i5,4,8,8,SSD,512,No secondary storage,0,intel,integrated,FALSE,14,1366,768,dos,1
944,lenovo,Lenovo ThinkBook 15 G3 21A4A08WIH,AMD Ryzen 3 5300U/ 8 GB/ 512 GB SSD/ Win11 Home,Laptop,33490,56,amd,ryzen 3,4,8,8,SSD,512,No secondary storage,0,amd,integrated,FALSE,15.6,1920,1080,windows,1
945,lenovo,Lenovo V15 G2 82KDA022IH,AMD Ryzen 5 5500U/ 8GB/ 512GB SSD/ Win11 Home,Laptop,35890,56,amd,ryzen 5,6,12,8,SSD,512,No secondary storage,0,amd,integrated,FALSE,15.6,1920,1080,windows,1
946,asus,Asus Vivobook Pro 15 OLED M3500QC-L1712WS,Ryzen 7 5800H/ 16GB/ 1TB SSD/ Win11/ 4GB Graph,Laptop,79500,67,amd,ryzen 7,8,16,16,SSD,1024,No secondary storage,0,nvidia,dedicated,FALSE,15.6,1920,1080,windows,1
947,fujitsu,Fujitsu FMV MH 4ZR1K10326,AMD Ryzen 7 5825U/ 16GB/ 512GB SSD/ Win11,Laptop,56494,70,amd,ryzen 7,8,16,16,SSD,512,No secondary storage,0,amd,integrated,FALSE,15.6,1920,1080,windows,2
948,hp,HP 15s-eq2223AU,AMD Ryzen 5 5500U/ 8GB/ 512GB SSD/ Win11 Home,Laptop,43190,58,amd,ryzen 5,6,12,8,SSD,512,No secondary storage,0,amd,integrated,FALSE,15.6,1920,1080,windows,1
949,msi,MSI Modern 15 B7M-072IN,Ryzen 5 7530U/ 8GB/ 512GB SSD/ Win11,Laptop,43990,53,amd,ryzen 5,6,12,8,SSD,512,No secondary storage,0,amd,integrated,FALSE,15.6,1920,1080,windows,1
950,dell,Dell XPS 9315 D560076WIN9S,12th Gen Core i5 / 16GB/ 512GB SSD/ Win11,Laptop,119600,68,intel,core i5,10,12,16,SSD,512,No secondary storage,0,intel,integrated,TRUE,13,1920,1080,windows,1
951,acer,Acer Aspire 3 A315-24P,Ryzen 3 7520U/ 8GB/ 256GB SSD/ Win11 Home,Laptop,27990,52,amd,ryzen 3,4,8,8,SSD,256,No secondary storage,0,amd,integrated,FALSE,15.6,1920,1080,windows,1
952,lenovo,Lenovo IdeaPad 3 15ITL6 82H803DNIN,11th Gen Core i3/ 8GB/ 512GB SSD/ Win11 Home,Laptop,36490,60,intel,core i3,2,4,8,SSD,512,No secondary storage,0,intel,integrated,FALSE,15.6,1920,1080,windows,1
953,msi,MSI Modern 15 B7M-071IN,AMD Ryzen 5-7530U/ 16GB/ 512GB SSD/ Win11,Laptop,48990,54,amd,ryzen 5,6,12,16,SSD,512,No secondary storage,0,amd,integrated,FALSE,15.6,1920,1080,windows,1
954,lenovo,Lenovo Thinkpad E15 21E6S05A00,12th Gen Core i3/ 8GB/ 512GB SSD/ Win11 Home,Laptop,45990,66,intel,core i3,6,8,8,SSD,512,No secondary storage,0,intel,integrated,FALSE,15.6,1920,1080,windows,1
955,lenovo,Lenovo Thinkpad E15 21E6S05G00,12th Gen Core i5/ 8GB/ 512GB SSD/ DOS,Laptop,65999,55,intel,core i5,10,12,8,SSD,512,No secondary storage,0,intel,integrated,FALSE,15.6,1920,1080,dos,1
956,dell,Dell Vostro 5620 M552319WIN9S,12th Gen Core i7/ 16GB/ 512GB SSD/ Win11/ 2GB Graph,Laptop,87990,72,intel,core i7,12,16,16,SSD,512,No secondary storage,0,nvidia,dedicated,FALSE,16,1920,1080,windows,1
957,lenovo,Lenovo E41-55 82FJ00A0IH,AMD Ryzen 3 3250U/ 8GB/ 1TB HDD/ DOS,Laptop,33990,52,amd,ryzen 3,2,4,8,HDD,1024,No secondary storage,0,amd,integrated,FALSE,14,1920,1080,dos,1
958,asus,Asus Vivobook Go 15 OLED 2023 E1504FA-LK541WS,Ryzen 5 7520U / 16GB/ 512GB SSD/ Win11 Home,Laptop,50785,59,amd,ryzen 5,4,8,16,SSD,512,No secondary storage,0,amd,integrated,FALSE,15.6,1920,1080,windows,1
959,hp,HP Pavilion 15s-fq5013nia,12th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home,Laptop,57990,59,intel,core i5,10,12,8,SSD,512,No secondary storage,0,intel,integrated,FALSE,15.6,1366,768,windows,1
960,lenovo,Lenovo Thinkpad P16s 21BTS02000,12th Gen Core i7/ 16GB/ 1TB SSD/ Win11 Pro/ 4GB Graph,Laptop,146271,75,intel,core i7,12,16,16,SSD,1024,No secondary storage,0,nvidia,dedicated,FALSE,16,1920,1200,windows,3
961,hp,HP 247 G8,AMD Ryzen 3 3500U/ 8GB/ 512GB SSD/Win11,Laptop,32890,52,amd,ryzen 3,4,8,8,SSD,512,No secondary storage,0,amd,integrated,FALSE,14,1366,768,windows,1
962,lenovo,Lenovo ThinkBook 14 20VDA0V1IH,11th Gen Core i3/ 8GB/ 512GB SSD/ DOS,Laptop,43500,54,intel,core i3,2,4,8,SSD,512,No secondary storage,0,intel,integrated,FALSE,14,1920,1080,dos,1
963,asus,Asus Vivobook 14 OLED 2023 M1405YA-KM541WS,AMD Ryzen 5 7530U/ 16GB/ 512GB SSD/ Win11 Home,Laptop,61900,67,amd,ryzen 5,6,12,16,SSD,512,No secondary storage,0,amd,integrated,FALSE,14,2880,1800,windows,1
